FlatFileSource_Name,FlatFileSource_ConnectionName,FlatFileSource_DataType,FlatFileSource_ColumnDelimiter,FlatFileSource_Property,FlatFileSource_Format,OleDbSource_Name,OleDbSource_ConnectionName,OleDbSource_ReadSolids,OleDbSource_Property,MergeJoinTransform_Name,MergeJoinTransform_JoinType,MergeJoinTransform_JoinInput,MergeJoinTransform_JoinCondition,LookupTransform_Name,LookupTransform_InputName,LookupTransform_DestinationName,LookupTransform_LookupOutputColumn,LookupTransform_LookupSource,LookupTransform_LookupCondition,ExpressionTransform_Name,ExpressionTransform_InputName,OleDbDestination_Name,OleDbDestination_ConnectionName,OleDbDestination_Property,FlatFileDestination_Name,FlatFileDestination_ConnectionName,FlatFileDestination_DataType,FlatFileDestination_Format,FlatFileDestination_Property,xml_filename
SurveyTrainingMaterialOrders,s3a://source-delta-lake/data/SurveyTrainingMaterialOrders/,Text,;,"[{'@Name': 'FileName', '#text': 'SurveyTrainingMaterialOrders.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '100'}]",FixedWidth,SurveyTrainingMaterialOrders,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT SurveyOrderID ,  SurveyID FROM SurveyOrders'}",MergeJoin2,InnerJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'TrainingMaterialTrainingMaterialOrders'}, {'@OutputName': 'InventoryData', '@SourceName': 'SurveyTrainingMaterialOrders'}]",{'@JoinExpression': 'ProductData.SurveyOrderID  = InventoryData.SurveyOrderID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' TrainingMaterialID', '@DataType': 'Float32'}","{'@Name': 'SurveyTrainingMaterialOrders', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.MaterialOrderID  = SurveyTrainingMaterialOrders.MaterialOrderID '},ExpressionTransform2,Sort,SurveyTrainingMaterialOrders,DatabaseConnection,"[{'@Name': 'TrainingMaterialTrainingMaterialOrders', '#text': 'ProcessedTrainingMaterialOrders'}, {'@Name': 'SurveyTrainingMaterialOrders', '#text': 'ProcessedTrainingMaterialOrders'}]",SurveyTrainingMaterialOrders,s3://delta-lake/SurveyTrainingMaterialOrders/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'SurveyTrainingMaterialOrders.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml147.xml
CategoryCatalog,s3a://source-delta-lake/CategoryCatalog/,Text,:,"[{'@Name': 'FileName', '#text': 'CategoryCatalog.csv'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,CategoryCatalog,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT CategoryID ,  CategoryName FROM CategoryCatalog'}",MergeJoin1,InnerJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CategoryCatalog'}, {'@OutputName': 'InventoryData', '@SourceName': 'PromotionDetails'}]",{'@JoinExpression': 'ProductData.PromotionID  = InventoryData.PromotionID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' CategoryName', '@DataType': 'Text'}","{'@Name': 'CategoryCatalog', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.CategoryID  = CategoryCatalog.CategoryID '},ExpressionTransform1,MultiCast,CategoryCatalog,DatabaseConnection,"[{'@Name': 'CategoryCatalog', '#text': 'ProcessedCategoryCatalog'}, {'@Name': 'PromotionDetails', '#text': 'ProcessedCategoryCatalog'}]",CategoryCatalog,s3://delta-lake/CategoryCatalog/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CategoryCatalog.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml148.xml
PromotionDetails,s3://source-delta-lake/PromotionDetails/,Text,;,"[{'@Name': 'FileName', '#text': 'PromotionDetails.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '90'}]",FixedWidth,PromotionDetails,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT PromotionID ,  ProductID FROM PromotionDetails'}",MergeJoin2,LeftJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CategoryCatalog'}, {'@OutputName': 'InventoryData', '@SourceName': 'PromotionDetails'}]",{'@JoinExpression': 'ProductData.PromotionID  = InventoryData.PromotionID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' CategoryName', '@DataType': 'Float32'}","{'@Name': 'PromotionDetails', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.CategoryID  = PromotionDetails.CategoryID '},ExpressionTransform2,LookUp,PromotionDetails,DatabaseConnection,"[{'@Name': 'CategoryCatalog', '#text': 'ProcessedCategoryCatalog'}, {'@Name': 'PromotionDetails', '#text': 'ProcessedCategoryCatalog'}]",PromotionDetails,s3://delta-lake/PromotionDetails/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'PromotionDetails.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml148.xml
CompetitorAnalysis,s3://source-delta-lake/data/CompetitorAnalysis/,Text,;,"[{'@Name': 'FileName', '#text': 'CompetitorAnalysis.csv.gzip'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,CompetitorAnalysis,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT CompetitorID ,  AnalysisDate FROM CompetitorAnalysis'}",MergeJoin1,RightJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CompetitorAnalysis'}, {'@OutputName': 'InventoryData', '@SourceName': 'CompetitorPricing'}]",{'@JoinExpression': 'ProductData.PricingID  = InventoryData.PricingID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' AnalysisDate', '@DataType': 'Text'}","{'@Name': 'CompetitorAnalysis', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.CompetitorID  = CompetitorAnalysis.CompetitorID '},ExpressionTransform1,UnionAll,CompetitorAnalysis,DatabaseConnection,"[{'@Name': 'CompetitorAnalysis', '#text': 'ProcessedCompetitorAnalysis'}, {'@Name': 'CompetitorPricing', '#text': 'ProcessedCompetitorAnalysis'}]",CompetitorAnalysis,s3://delta-lake/CompetitorAnalysis/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CompetitorAnalysis.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml149.xml
CompetitorPricing,s3a://source-delta-lake/data/CompetitorPricing/,Text,",","[{'@Name': 'FileName', '#text': 'CompetitorPricing.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '170'}]",FixedWidth,CompetitorPricing,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT PricingID ,  CompetitorID FROM CompetitorPricing'}",MergeJoin2,OuterJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CompetitorAnalysis'}, {'@OutputName': 'InventoryData', '@SourceName': 'CompetitorPricing'}]",{'@JoinExpression': 'ProductData.PricingID  = InventoryData.PricingID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' AnalysisDate', '@DataType': 'Int8'}","{'@Name': 'CompetitorPricing', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.CompetitorID  = CompetitorPricing.CompetitorID '},ExpressionTransform2,LookUp,CompetitorPricing,DatabaseConnection,"[{'@Name': 'CompetitorAnalysis', '#text': 'ProcessedCompetitorAnalysis'}, {'@Name': 'CompetitorPricing', '#text': 'ProcessedCompetitorAnalysis'}]",CompetitorPricing,s3://delta-lake/CompetitorPricing/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CompetitorPricing.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml149.xml
ComplianceRecords,s3a://source-delta-lake/data/ComplianceRecords/,Text,",","[{'@Name': 'FileName', '#text': 'ComplianceRecords.csv.gzip'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,ComplianceRecords,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT RecordID ,  ComplianceType FROM ComplianceRecords'}",MergeJoin1,RightJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'ComplianceRecords'}, {'@OutputName': 'InventoryData', '@SourceName': 'LegalCompliance'}]",{'@JoinExpression': 'ProductData.ComplianceID  = InventoryData.ComplianceID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' ComplianceType', '@DataType': 'Float16'}","{'@Name': 'ComplianceRecords', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.RecordID  = ComplianceRecords.RecordID '},ExpressionTransform1,MultiCast,ComplianceRecords,DatabaseConnection,"[{'@Name': 'ComplianceRecords', '#text': 'ProcessedComplianceRecords'}, {'@Name': 'LegalCompliance', '#text': 'ProcessedComplianceRecords'}]",ComplianceRecords,s3://delta-lake/ComplianceRecords/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'ComplianceRecords.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml150.xml
LegalCompliance,s3://source-delta-lake/LegalCompliance/,Text,",","[{'@Name': 'FileName', '#text': 'LegalCompliance.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '150'}]",FixedWidth,LegalCompliance,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT ComplianceID ,  ComplianceType FROM LegalCompliance'}",MergeJoin2,LeftJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'ComplianceRecords'}, {'@OutputName': 'InventoryData', '@SourceName': 'LegalCompliance'}]",{'@JoinExpression': 'ProductData.ComplianceID  = InventoryData.ComplianceID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' ComplianceType', '@DataType': 'Int8'}","{'@Name': 'LegalCompliance', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.RecordID  = LegalCompliance.RecordID '},ExpressionTransform2,UnionAll,LegalCompliance,DatabaseConnection,"[{'@Name': 'ComplianceRecords', '#text': 'ProcessedComplianceRecords'}, {'@Name': 'LegalCompliance', '#text': 'ProcessedComplianceRecords'}]",LegalCompliance,s3://delta-lake/LegalCompliance/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'LegalCompliance.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml150.xml
CustomerAcquisition,s3a://source-delta-lake/data/CustomerAcquisition/,Text,:,"[{'@Name': 'FileName', '#text': 'CustomerAcquisition.parquet'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,CustomerAcquisition,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT AcquisitionID ,  AcquisitionDate FROM CustomerAcquisition'}",MergeJoin1,RightJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CustomerAcquisition'}, {'@OutputName': 'InventoryData', '@SourceName': 'CustomerLoyalty'}]",{'@JoinExpression': 'ProductData.LoyaltyID  = InventoryData.LoyaltyID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' AcquisitionDate', '@DataType': 'Int16'}","{'@Name': 'CustomerAcquisition', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.AcquisitionID  = CustomerAcquisition.AcquisitionID '},ExpressionTransform1,MergeJoin,CustomerAcquisition,DatabaseConnection,"[{'@Name': 'CustomerAcquisition', '#text': 'ProcessedCustomerAcquisition'}, {'@Name': 'CustomerLoyalty', '#text': 'ProcessedCustomerAcquisition'}]",CustomerAcquisition,s3://delta-lake/CustomerAcquisition/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CustomerAcquisition.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml151.xml
CustomerLoyalty,s3://source-delta-lake/data/CustomerLoyalty/,Text,",","[{'@Name': 'FileName', '#text': 'CustomerLoyalty.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '90'}]",FixedWidth,CustomerLoyalty,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT LoyaltyID ,  CustomerID FROM CustomerLoyalty'}",MergeJoin2,OuterJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CustomerAcquisition'}, {'@OutputName': 'InventoryData', '@SourceName': 'CustomerLoyalty'}]",{'@JoinExpression': 'ProductData.LoyaltyID  = InventoryData.LoyaltyID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' AcquisitionDate', '@DataType': 'Int16'}","{'@Name': 'CustomerLoyalty', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.AcquisitionID  = CustomerLoyalty.AcquisitionID '},ExpressionTransform2,MultiCast,CustomerLoyalty,DatabaseConnection,"[{'@Name': 'CustomerAcquisition', '#text': 'ProcessedCustomerAcquisition'}, {'@Name': 'CustomerLoyalty', '#text': 'ProcessedCustomerAcquisition'}]",CustomerLoyalty,s3://delta-lake/CustomerLoyalty/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CustomerLoyalty.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml151.xml
CustomerInfo,s3a://source-delta-lake/CustomerInfo/,Text,",","[{'@Name': 'FileName', '#text': 'CustomerInfo.csv'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,CustomerInfo,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT  FirstName ,  FirstName FROM CustomerInfo'}",MergeJoin1,OuterJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CustomerInfo'}, {'@OutputName': 'InventoryData', '@SourceName': 'TransactionHistory'}]",{'@JoinExpression': 'ProductData.TransactionID  = InventoryData.TransactionID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' FirstName', '@DataType': 'Float16'}","{'@Name': 'CustomerInfo', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData. FirstName  = CustomerInfo. FirstName '},ExpressionTransform1,UnionAll,CustomerInfo,DatabaseConnection,"[{'@Name': 'CustomerInfo', '#text': 'ProcessedCustomerInfo'}, {'@Name': 'TransactionHistory', '#text': 'ProcessedCustomerInfo'}]",CustomerInfo,s3://delta-lake/CustomerInfo/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CustomerInfo.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml152.xml
TransactionHistory,s3://source-delta-lake/TransactionHistory/,Text,:,"[{'@Name': 'FileName', '#text': 'TransactionHistory.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '120'}]",FixedWidth,TransactionHistory,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT TransactionID ,  CustomerID FROM TransactionHistory'}",MergeJoin2,LeftJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CustomerInfo'}, {'@OutputName': 'InventoryData', '@SourceName': 'TransactionHistory'}]",{'@JoinExpression': 'ProductData.TransactionID  = InventoryData.TransactionID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' FirstName', '@DataType': 'Float32'}","{'@Name': 'TransactionHistory', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData. FirstName  = TransactionHistory. FirstName '},ExpressionTransform2,Merge,TransactionHistory,DatabaseConnection,"[{'@Name': 'CustomerInfo', '#text': 'ProcessedCustomerInfo'}, {'@Name': 'TransactionHistory', '#text': 'ProcessedCustomerInfo'}]",TransactionHistory,s3://delta-lake/TransactionHistory/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'TransactionHistory.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml152.xml
CustomerPreferences,s3://source-delta-lake/data/CustomerPreferences/,Text,;,"[{'@Name': 'FileName', '#text': 'CustomerPreferences.csv'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,CustomerPreferences,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT PreferenceID ,  CustomerID FROM CustomerPreferences'}",MergeJoin1,InnerJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CustomerPreferences'}, {'@OutputName': 'InventoryData', '@SourceName': 'CustomerRetention'}]",{'@JoinExpression': 'ProductData.RetentionID  = InventoryData.RetentionID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' CustomerID', '@DataType': 'Float64'}","{'@Name': 'CustomerPreferences', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.PreferenceID  = CustomerPreferences.PreferenceID '},ExpressionTransform1,MergeJoin,CustomerPreferences,DatabaseConnection,"[{'@Name': 'CustomerPreferences', '#text': 'ProcessedCustomerPreferences'}, {'@Name': 'CustomerRetention', '#text': 'ProcessedCustomerPreferences'}]",CustomerPreferences,s3://delta-lake/CustomerPreferences/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CustomerPreferences.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml153.xml
CustomerRetention,s3://source-delta-lake/CustomerRetention/,Text,;,"[{'@Name': 'FileName', '#text': 'CustomerRetention.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '80'}]",FixedWidth,CustomerRetention,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT DISTINCT RetentionID ,  CustomerID FROM CustomerRetention'}",MergeJoin2,OuterJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CustomerPreferences'}, {'@OutputName': 'InventoryData', '@SourceName': 'CustomerRetention'}]",{'@JoinExpression': 'ProductData.RetentionID  = InventoryData.RetentionID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' CustomerID', '@DataType': 'Int64'}","{'@Name': 'CustomerRetention', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.PreferenceID  = CustomerRetention.PreferenceID '},ExpressionTransform2,MultiCast,CustomerRetention,DatabaseConnection,"[{'@Name': 'CustomerPreferences', '#text': 'ProcessedCustomerPreferences'}, {'@Name': 'CustomerRetention', '#text': 'ProcessedCustomerPreferences'}]",CustomerRetention,s3://delta-lake/CustomerRetention/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CustomerRetention.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml153.xml
CustomerSegments,s3a://source-delta-lake/data/CustomerSegments/,Text,:,"[{'@Name': 'FileName', '#text': 'CustomerSegments.csv.gzip'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,CustomerSegments,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT SegmentID ,  SegmentName FROM CustomerSegments'}",MergeJoin1,RightJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CustomerSegments'}, {'@OutputName': 'InventoryData', '@SourceName': 'CustomerSupportLogs'}]",{'@JoinExpression': 'ProductData.LogID  = InventoryData.LogID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' SegmentName', '@DataType': 'Int64'}","{'@Name': 'CustomerSegments', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.SegmentID  = CustomerSegments.SegmentID '},ExpressionTransform1,MultiCast,CustomerSegments,DatabaseConnection,"[{'@Name': 'CustomerSegments', '#text': 'ProcessedCustomerSegments'}, {'@Name': 'CustomerSupportLogs', '#text': 'ProcessedCustomerSegments'}]",CustomerSegments,s3://delta-lake/CustomerSegments/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CustomerSegments.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml154.xml
CustomerSupportLogs,s3a://source-delta-lake/CustomerSupportLogs/,Text,|,"[{'@Name': 'FileName', '#text': 'CustomerSupportLogs.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '100'}]",FixedWidth,CustomerSupportLogs,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT LogID ,  CustomerID FROM CustomerSupportLogs'}",MergeJoin2,RightJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'CustomerSegments'}, {'@OutputName': 'InventoryData', '@SourceName': 'CustomerSupportLogs'}]",{'@JoinExpression': 'ProductData.LogID  = InventoryData.LogID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' SegmentName', '@DataType': 'Float8'}","{'@Name': 'CustomerSupportLogs', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.SegmentID  = CustomerSupportLogs.SegmentID '},ExpressionTransform2,MergeJoin,CustomerSupportLogs,DatabaseConnection,"[{'@Name': 'CustomerSegments', '#text': 'ProcessedCustomerSegments'}, {'@Name': 'CustomerSupportLogs', '#text': 'ProcessedCustomerSegments'}]",CustomerSupportLogs,s3://delta-lake/CustomerSupportLogs/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'CustomerSupportLogs.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml154.xml
DemandForecasting,s3a://source-delta-lake/data/DemandForecasting/,Text,",","[{'@Name': 'FileName', '#text': 'DemandForecasting.parquet'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,DemandForecasting,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT ForecastID ,  IntegrationID  FROM DemandForecasting'}",MergeJoin1,LeftJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'DemandForecasting'}, {'@OutputName': 'InventoryData', '@SourceName': 'E-commerceIntegration'}]",{'@JoinExpression': 'ProductData.IntegrationID  = InventoryData.IntegrationID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' IntegrationID ', '@DataType': 'Float64'}","{'@Name': 'DemandForecasting', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.ForecastID  = DemandForecasting.ForecastID '},ExpressionTransform1,MergeJoin,DemandForecasting,DatabaseConnection,"[{'@Name': 'DemandForecasting', '#text': 'ProcessedDemandForecasting'}, {'@Name': 'E-commerceIntegration', '#text': 'ProcessedDemandForecasting'}]",DemandForecasting,s3://delta-lake/DemandForecasting/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'DemandForecasting.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml155.xml
E-commerceIntegration,s3://source-delta-lake/E-commerceIntegration/,Text,;,"[{'@Name': 'FileName', '#text': 'E-commerceIntegration.txt'}, {'@Name': 'FixedWidthRecordLength', '#text': '190'}]",FixedWidth,E-commerceIntegration,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT IntegrationID ,  IntegrationType FROM E-commerceIntegration'}",MergeJoin2,RightJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'DemandForecasting'}, {'@OutputName': 'InventoryData', '@SourceName': 'E-commerceIntegration'}]",{'@JoinExpression': 'ProductData.IntegrationID  = InventoryData.IntegrationID '},LookupTransform2,MergedData,JoinedData,"{'@ColumnName': ' IntegrationID ', '@DataType': 'Int32'}","{'@Name': 'E-commerceIntegration', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.ForecastID  = E-commerceIntegration.ForecastID '},ExpressionTransform2,MergeJoin,E-commerceIntegration,DatabaseConnection,"[{'@Name': 'DemandForecasting', '#text': 'ProcessedDemandForecasting'}, {'@Name': 'E-commerceIntegration', '#text': 'ProcessedDemandForecasting'}]",E-commerceIntegration,s3://delta-lake/E-commerceIntegration/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'E-commerceIntegration.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml155.xml
EmployeeAttendance,s3://source-delta-lake/data/EmployeeAttendance/,Text,:,"[{'@Name': 'FileName', '#text': 'EmployeeAttendance.csv'}, {'@Name': 'HeaderRowDelimiters', '#text': '""\\r\\n""'}]",,EmployeeAttendance,DatabaseConnection,FALSE,"{'@Name': 'SqlCommand', '#text': 'SELECT AttendanceID ,  EmployeeID FROM EmployeeAttendance'}",MergeJoin1,OuterJoin,"[{'@OutputName': 'ProductData', '@SourceName': 'EmployeeAttendance'}, {'@OutputName': 'InventoryData', '@SourceName': 'EmployeeTraining'}]",{'@JoinExpression': 'ProductData.TrainingID  = InventoryData.TrainingID '},LookupTransform1,MergedData,JoinedData,"{'@ColumnName': ' EmployeeID', '@DataType': 'Int16'}","{'@Name': 'EmployeeAttendance', '@ConnectionName': 'DatabaseConnection'}",{'@JoinExpression': 'MergedData.AttendanceID  = EmployeeAttendance.AttendanceID '},ExpressionTransform1,UnionAll,EmployeeAttendance,DatabaseConnection,"[{'@Name': 'EmployeeAttendance', '#text': 'ProcessedEmployeeAttendance'}, {'@Name': 'EmployeeTraining', '#text': 'ProcessedEmployeeAttendance'}]",EmployeeAttendance,s3://delta-lake/EmployeeAttendance/,Text,Delimited,"[{'@Name': 'FileName', '#text': 'EmployeeAttendance.csv'}, {'@Name': 'ColumnDelimiter', '#text': '"",""'}]",xml156.xml
